"Date","Price","Open","High","Low","Vol.","Change %"
"08/26/2019","58.56","57.97","58.59","57.74","21.18M","1.53%"
"08/23/2019","57.68","59.26","59.78","57.50","36.26M","-3.19%"
"08/22/2019","59.58","59.69","59.94","58.95","17.36M","0.00%"
"08/21/2019","59.58","59.79","60.03","59.40","14.17M","0.68%"
"08/20/2019","59.18","59.77","59.90","59.15","20.21M","-1.40%"
"08/19/2019","60.02","59.59","60.47","59.52","24.46M","1.80%"
"08/16/2019","58.96","59.04","59.19","58.65","25.30M","0.84%"
"08/15/2019","58.47","58.42","58.82","58.15","28.61M","0.45%"
"08/14/2019","58.21","58.80","59.14","58.05","35.43M","-2.72%"
"08/13/2019","59.84","58.72","60.27","58.65","28.60M","1.89%"
"08/12/2019","58.73","59.00","59.28","58.44","22.06M","-1.21%"
"08/09/2019","59.45","60.00","60.22","59.24","20.42M","-1.43%"
"08/08/2019","60.31","59.32","60.31","58.70","30.12M","2.57%"
"08/07/2019","58.80","57.89","58.99","57.54","30.69M","0.43%"
"08/06/2019","58.55","58.28","59.07","58.08","36.01M","1.40%"
"08/05/2019","57.74","58.65","58.84","57.14","47.84M","-3.48%"
"08/02/2019","59.82","60.15","60.48","59.50","34.91M","-1.27%"
"08/01/2019","60.59","60.88","61.81","60.35","35.43M","-0.53%"
"07/31/2019","60.91","61.24","61.75","60.41","39.96M","-0.80%"
"07/30/2019","61.40","61.35","61.85","61.27","28.62M","-1.11%"
"07/29/2019","62.09","62.12","62.45","61.51","41.38M","-0.27%"
"07/26/2019","62.26","61.40","63.42","61.40","121.22M","9.61%"
"07/25/2019","56.80","56.95","57.18","56.19","54.76M","-0.33%"
"07/24/2019","56.99","56.63","57.27","56.43","27.20M","-0.71%"
"07/23/2019","57.40","57.17","57.44","56.64","20.65M","0.77%"
"07/22/2019","56.96","56.77","57.00","56.26","28.94M","0.67%"
"07/19/2019","56.58","57.47","57.58","56.56","23.18M","-1.36%"
"07/18/2019","57.36","57.10","57.41","56.64","25.48M","0.03%"
"07/17/2019","57.34","57.55","57.92","57.33","19.54M","-0.57%"
"07/16/2019","57.67","57.34","57.93","57.34","25.35M","0.24%"
"07/15/2019","57.53","57.27","57.53","57.00","21.17M","0.45%"
"07/12/2019","57.27","57.15","57.38","56.93","21.88M","0.12%"
"07/11/2019","57.20","57.31","57.66","56.98","26.01M","0.26%"
"07/10/2019","57.05","56.62","57.12","56.53","30.71M","1.49%"
"07/09/2019","56.21","55.52","56.39","55.36","29.47M","0.66%"
"07/08/2019","55.84","56.29","56.36","55.59","29.89M","-1.40%"
"07/05/2019","56.63","55.97","56.73","55.88","29.79M","0.85%"
"07/03/2019","56.15","55.92","56.40","55.74","20.15M","0.93%"
"07/02/2019","55.63","55.24","55.64","54.98","20.64M","1.15%"
"07/01/2019","55.00","55.05","55.43","54.77","29.29M","1.59%"
"06/28/2019","54.14","53.86","54.14","53.69","33.67M","0.58%"
"06/27/2019","53.83","54.34","54.42","53.79","24.08M","-0.35%"
"06/26/2019","54.02","54.55","54.76","53.68","34.70M","-0.66%"
"06/25/2019","54.38","55.75","55.78","54.23","31.64M","-2.61%"
"06/24/2019","55.84","56.00","56.18","55.67","24.24M","-0.76%"
"06/21/2019","56.27","55.49","56.33","55.49","50.78M","1.10%"
"06/20/2019","55.66","56.09","56.14","55.35","24.02M","0.78%"
"06/19/2019","55.23","55.36","55.47","54.80","26.72M","-0.05%"
"06/18/2019","55.26","55.58","55.94","55.04","34.53M","1.04%"
"06/17/2019","54.69","54.45","55.06","54.40","19.77M","0.70%"
"06/14/2019","54.31","54.49","54.74","54.07","24.59M","-0.44%"
"06/13/2019","54.55","54.24","54.83","54.13","20.81M","1.11%"
"06/12/2019","53.95","54.00","54.13","53.48","23.67M","-0.19%"
"06/11/2019","54.05","54.85","55.20","53.98","33.52M","-0.17%"
"06/10/2019","54.14","53.85","54.74","53.76","28.51M","1.35%"
"06/07/2019","53.42","52.71","53.67","52.56","43.83M","1.97%"
"06/06/2019","52.39","52.31","52.50","51.78","29.02M","0.31%"
"06/05/2019","52.23","52.75","52.84","51.65","46.99M","-0.93%"
"06/04/2019","52.72","52.22","52.92","51.80","60.51M","1.50%"
"06/03/2019","51.94","53.35","53.35","51.35","96.89M","-6.13%"
"05/31/2019","55.33","55.28","55.67","55.17","31.59M","-1.32%"
"05/30/2019","56.07","56.01","56.34","55.80","18.09M","0.12%"
"05/29/2019","56.00","56.63","56.75","55.60","36.23M","-1.72%"
"05/28/2019","56.98","57.07","57.82","56.93","20.95M","0.09%"
"05/24/2019","56.93","57.60","57.72","56.84","18.55M","-0.59%"
"05/23/2019","57.27","57.30","57.50","56.66","25.21M","-0.90%"
"05/22/2019","57.79","57.56","58.19","57.55","18.83M","0.12%"
"05/21/2019","57.72","57.72","57.90","57.17","20.56M","0.86%"
"05/20/2019","57.23","57.65","57.65","56.91","30.60M","-2.07%"
"05/17/2019","58.44","58.79","59.31","58.32","25.36M","-1.33%"
"05/16/2019","59.23","58.59","59.71","58.42","35.31M","1.18%"
"05/15/2019","58.54","56.13","58.91","56.07","59.30M","4.09%"
"05/14/2019","56.24","57.12","57.24","56.18","40.39M","-1.04%"
"05/13/2019","56.83","57.26","57.60","56.27","45.63M","-2.66%"
"05/10/2019","58.38","58.44","58.81","57.32","31.65M","-0.03%"
"05/09/2019","58.40","58.13","58.70","57.73","29.56M","-0.24%"
"05/08/2019","58.54","58.86","59.21","58.38","25.52M","-0.68%"
"05/07/2019","58.94","59.29","59.74","58.25","36.60M","-1.22%"
"05/06/2019","59.67","58.60","59.77","58.56","31.77M","0.32%"
"05/03/2019","59.48","58.87","59.57","58.68","41.59M","1.97%"
"05/02/2019","58.33","58.63","58.97","57.92","45.10M","-0.58%"
"05/01/2019","58.67","59.88","59.96","58.58","74.34M","-2.14%"
"04/30/2019","59.95","59.53","60.05","59.15","133.18M","-7.50%"
"04/29/2019","64.81","64.03","64.85","63.59","72.37M","1.47%"
"04/26/2019","63.87","63.67","63.95","63.25","27.23M","0.79%"
"04/25/2019","63.37","63.52","63.64","62.90","31.34M","0.59%"
"04/24/2019","63.00","63.53","63.70","62.99","23.40M","-0.83%"
"04/23/2019","63.53","62.83","63.72","62.60","31.87M","1.34%"
"04/22/2019","62.69","61.83","62.72","61.67","19.09M","1.00%"
"04/18/2019","62.07","62.25","62.30","61.97","24.76M","0.10%"
"04/17/2019","62.01","61.85","62.25","61.65","30.37M","0.67%"
"04/16/2019","61.60","61.50","61.80","61.25","22.62M","0.44%"
"04/15/2019","61.33","61.20","61.46","60.73","23.80M","0.31%"
"04/12/2019","61.14","60.78","61.15","60.66","24.31M","1.09%"
"04/11/2019","60.48","60.45","60.64","60.23","17.00M","0.27%"
"04/10/2019","60.32","60.25","60.45","60.03","15.51M","0.32%"
"04/09/2019","60.13","60.09","60.36","59.92","19.68M","-0.46%"
"04/08/2019","60.41","60.56","60.70","60.23","21.75M","-0.26%"
"04/05/2019","60.57","60.97","61.02","60.50","20.02M","-0.66%"
"04/04/2019","60.97","60.56","61.03","60.45","21.02M","0.71%"
"04/03/2019","60.54","60.63","61.03","60.25","22.19M","0.43%"
"04/02/2019","60.28","60.00","60.29","59.56","18.29M","0.55%"
"04/01/2019","59.95","59.38","60.01","59.32","27.71M","1.89%"
"03/29/2019","58.84","59.01","59.20","58.32","30.89M","0.39%"
"03/28/2019","58.61","58.77","58.86","58.17","22.40M","-0.49%"
"03/27/2019","58.90","59.60","59.60","58.21","29.43M","-0.99%"
"03/26/2019","59.49","60.26","60.38","59.09","30.75M","-0.63%"
"03/25/2019","59.87","59.98","60.47","59.50","27.58M","-0.84%"
"03/22/2019","60.38","61.44","61.68","60.30","34.42M","-2.31%"
"03/21/2019","61.81","61.00","61.82","60.83","28.15M","0.80%"
"03/20/2019","61.32","60.07","61.50","59.98","41.51M","2.00%"
"03/19/2019","60.12","59.59","60.17","59.47","29.79M","1.16%"
"03/18/2019","59.43","59.48","59.75","59.07","24.44M","-0.15%"
"03/15/2019","59.52","59.90","60.09","59.35","51.87M","-0.18%"
"03/14/2019","59.63","59.95","60.23","59.56","27.30M","-0.53%"
"03/13/2019","59.95","60.30","60.36","59.90","25.89M","0.15%"
"03/12/2019","59.86","59.12","60.29","59.12","42.22M","1.53%"
"03/11/2019","58.96","57.60","59.00","57.58","30.03M","2.54%"
"03/08/2019","57.50","56.70","57.67","56.51","23.69M","-0.07%"
"03/07/2019","57.54","58.02","58.18","57.09","30.09M","-1.22%"
"03/06/2019","58.25","58.59","58.74","58.15","23.60M","-0.36%"
"03/05/2019","58.46","57.80","58.82","57.65","40.09M","1.37%"
"03/04/2019","57.67","57.73","58.28","56.91","35.49M","0.42%"
"03/01/2019","57.43","56.55","57.50","56.55","34.09M","1.95%"
"02/28/2019","56.33","55.95","56.70","55.92","27.43M","0.34%"
"02/27/2019","56.14","55.70","56.29","55.43","22.10M","0.07%"
"02/26/2019","56.10","55.72","56.32","55.34","35.03M","0.41%"
"02/25/2019","55.87","56.10","56.27","55.71","26.21M","0.07%"
"02/22/2019","55.83","55.48","55.86","55.02","29.44M","1.12%"
"02/21/2019","55.21","55.94","55.96","54.90","33.28M","-1.46%"
"02/20/2019","56.03","56.44","56.55","55.59","24.09M","-0.53%"
"02/19/2019","56.33","55.83","56.48","55.83","21.99M","0.63%"
"02/15/2019","55.98","56.97","56.97","55.84","27.83M","-0.85%"
"02/14/2019","56.46","56.25","56.81","55.85","21.11M","0.05%"
"02/13/2019","56.43","56.65","57.14","56.30","28.04M","0.09%"
"02/12/2019","56.38","55.55","56.64","55.55","35.04M","2.30%"
"02/11/2019","55.11","55.19","55.67","55.00","18.50M","-0.02%"
"02/08/2019","55.12","54.74","55.25","54.71","21.77M","-0.33%"
"02/07/2019","55.30","55.59","55.60","54.68","38.30M","-1.50%"
"02/06/2019","56.14","57.46","57.70","55.92","48.26M","-2.52%"
"02/05/2019","57.59","56.48","57.64","56.18","82.30M","0.91%"
"02/04/2019","57.07","55.95","57.12","55.88","78.41M","2.04%"
"02/01/2019","55.93","56.11","56.72","55.71","33.12M","-0.64%"
"01/31/2019","56.29","55.61","56.38","55.26","40.23M","2.53%"
"01/30/2019","54.90","53.87","54.98","53.83","29.45M","2.62%"
"01/29/2019","53.50","54.05","54.24","53.30","19.70M","-0.91%"
"01/28/2019","53.99","54.50","54.67","53.73","29.33M","-1.98%"
"01/25/2019","55.08","54.71","55.17","54.59","23.28M","1.62%"
"01/24/2019","54.20","54.13","54.40","53.50","29.12M","-0.04%"
"01/23/2019","54.22","54.34","54.65","53.38","25.19M","0.54%"
"01/22/2019","53.93","54.80","54.95","53.54","39.63M","-2.60%"
"01/18/2019","55.37","55.43","55.90","54.96","44.89M","0.75%"
"01/17/2019","54.96","54.40","55.03","54.16","24.90M","0.88%"
"01/16/2019","54.48","54.50","55.12","54.40","38.28M","0.28%"
"01/15/2019","54.33","52.90","54.41","52.72","37.52M","3.33%"
"01/14/2019","52.58","52.67","52.92","52.43","28.49M","-1.20%"
"01/11/2019","53.22","53.49","53.67","52.82","30.86M","-1.33%"
"01/10/2019","53.94","53.75","53.99","53.23","26.60M","-0.26%"
"01/09/2019","54.08","54.40","54.58","53.72","27.00M","-0.35%"
"01/08/2019","54.27","54.30","54.67","53.42","35.41M","0.87%"
"01/07/2019","53.80","54.05","54.13","53.13","47.45M","-0.19%"
"01/04/2019","53.90","52.13","54.00","51.84","46.03M","5.13%"
"01/03/2019","51.27","52.53","53.31","51.12","41.96M","-2.77%"
"01/02/2019","52.73","51.36","53.04","51.26","31.87M","0.92%"
"12/31/2018","52.25","52.89","53.15","51.65","33.11M","-0.15%"
"12/28/2018","52.33","52.98","53.21","52.10","34.37M","-0.61%"
"12/27/2018","52.65","51.31","52.67","50.35","46.00M","0.50%"
"12/26/2018","52.39","49.90","52.42","49.63","46.32M","6.42%"
"12/24/2018","49.23","49.22","50.61","48.88","36.36M","-0.67%"
"12/21/2018","49.56","51.60","51.88","49.06","104.65M","-3.17%"
"12/20/2018","51.18","51.30","52.37","50.39","53.67M","-1.14%"
"12/19/2018","51.77","52.36","53.79","50.97","58.26M","-0.77%"
"12/18/2018","52.17","51.70","52.98","51.52","43.64M","1.74%"
"12/17/2018","51.28","52.35","53.12","50.83","49.93M","-2.49%"
"12/14/2018","52.59","53.00","53.59","52.47","36.36M","-2.03%"
"12/13/2018","53.68","53.78","54.42","53.25","24.99M","-0.02%"
"12/12/2018","53.69","53.85","54.59","53.60","28.96M","1.15%"
"12/11/2018","53.08","53.35","53.52","52.51","33.85M","0.80%"
"12/10/2018","52.66","52.15","52.98","51.65","33.65M","0.63%"
"12/07/2018","52.33","53.61","54.25","51.97","42.68M","-2.91%"
"12/06/2018","53.90","52.25","53.97","52.12","47.44M","1.47%"
"12/04/2018","53.12","55.65","55.71","53.04","45.63M","-4.84%"
"12/03/2018","55.82","56.61","56.75","55.59","57.53M","0.61%"
"11/30/2018","55.48","54.78","55.48","54.16","59.67M","1.37%"
"11/29/2018","54.73","54.18","55.01","54.10","31.01M","0.26%"
"11/28/2018","54.59","52.87","54.64","52.15","46.04M","3.76%"
"11/27/2018","52.61","52.57","53.34","52.27","33.05M","-0.36%"
"11/26/2018","52.80","52.20","52.85","51.99","31.56M","2.50%"
"11/23/2018","51.51","51.67","52.15","51.43","14.18M","-1.27%"
"11/21/2018","52.17","52.27","52.74","51.97","29.70M","1.26%"
"11/20/2018","51.52","50.36","51.87","50.11","54.46M","0.29%"
"11/19/2018","51.37","53.17","53.40","51.14","45.68M","-3.82%"
"11/16/2018","53.41","53.26","53.62","52.74","35.37M","-0.26%"
"11/15/2018","53.55","52.57","53.94","52.06","41.58M","1.56%"
"11/14/2018","52.73","53.00","53.29","52.06","34.67M","0.63%"
"11/13/2018","52.40","52.74","53.33","52.02","25.75M","-0.13%"
"11/12/2018","52.47","53.66","53.70","52.02","34.00M","-2.56%"
"11/09/2018","53.85","54.20","54.42","53.21","34.87M","-1.61%"
"11/08/2018","54.73","55.37","55.41","54.22","33.70M","-1.23%"
"11/07/2018","55.41","54.17","55.50","54.03","43.39M","3.61%"
"11/06/2018","53.48","52.75","53.99","52.68","28.66M","1.31%"
"11/05/2018","52.79","53.63","53.67","51.70","45.36M","-1.46%"
"11/02/2018","53.57","54.45","54.90","53.38","43.44M","-1.34%"
"11/01/2018","54.30","54.57","54.99","53.89","40.13M","-0.42%"
"10/31/2018","54.53","53.41","55.40","53.41","70.92M","3.91%"
"10/30/2018","52.48","51.00","52.55","50.70","59.77M","1.43%"
"10/29/2018","51.74","54.83","55.44","50.36","81.29M","-4.52%"
"10/26/2018","54.19","52.42","55.85","52.11","106.44M","-1.79%"
"10/25/2018","55.18","54.02","55.89","53.78","72.96M","4.39%"
"10/24/2018","52.86","55.75","55.83","52.75","49.29M","-5.18%"
"10/23/2018","55.75","54.56","55.90","53.95","37.69M","0.32%"
"10/22/2018","55.57","55.63","56.08","55.00","27.12M","0.56%"
"10/19/2018","55.26","55.19","56.05","54.85","41.29M","0.66%"
"10/18/2018","54.90","56.50","56.62","54.32","46.15M","-2.63%"
"10/17/2018","56.38","57.00","57.35","55.70","35.65M","-0.48%"
"10/16/2018","56.65","55.67","56.82","55.59","38.38M","2.78%"
"10/15/2018","55.12","55.90","56.09","54.91","30.08M","-1.62%"
"10/12/2018","56.03","55.98","56.29","54.75","49.38M","2.73%"
"10/11/2018","54.54","53.95","55.80","53.79","67.70M","-0.13%"
"10/10/2018","54.61","56.82","56.85","54.58","58.98M","-4.63%"
"10/09/2018","57.26","57.57","58.08","57.21","33.69M","-0.93%"
"10/08/2018","57.80","58.00","58.79","56.77","46.19M","-1.01%"
"10/05/2018","58.39","58.80","59.10","57.72","31.86M","-0.78%"
"10/04/2018","58.85","60.25","60.30","58.19","46.58M","-2.86%"
"10/03/2018","60.58","60.60","60.71","60.11","26.25M","0.33%"
"10/02/2018","60.38","60.33","61.23","59.98","40.18M","-0.08%"
"10/01/2018","60.43","60.65","61.21","60.16","33.19M","0.13%"
"09/28/2018","60.35","60.20","60.42","59.89","35.62M","-0.03%"
"09/27/2018","60.37","60.00","60.84","59.90","36.27M","1.12%"
"09/26/2018","59.70","59.68","60.36","59.27","37.65M","0.02%"
"09/25/2018","59.69","59.21","59.84","58.70","33.16M","1.20%"
"09/24/2018","58.98","57.97","59.26","57.58","31.15M","0.63%"
"09/21/2018","58.61","59.75","59.83","58.60","91.22M","-1.63%"
"09/20/2018","59.58","59.03","59.70","58.81","29.25M","1.48%"
"09/19/2018","58.71","58.45","58.81","57.93","25.96M","0.60%"
"09/18/2018","58.36","58.13","59.07","58.07","32.31M","0.64%"
"09/17/2018","57.99","58.89","59.09","57.92","34.10M","-1.54%"
"09/14/2018","58.90","59.40","59.40","58.68","24.18M","-0.36%"
"09/13/2018","59.11","58.98","59.39","58.46","40.07M","0.90%"
"09/12/2018","58.58","59.10","59.53","58.31","35.72M","-1.55%"
"09/11/2018","59.50","58.55","59.55","58.30","29.25M","1.28%"
"09/10/2018","58.75","59.21","59.33","58.53","27.68M","-0.22%"
"09/07/2018","58.88","58.60","59.43","58.46","32.66M","-0.54%"
"09/06/2018","59.20","59.93","59.95","58.18","46.85M","-1.25%"
"09/05/2018","59.95","60.46","60.74","58.77","53.99M","-1.02%"
"09/04/2018","60.57","61.13","61.39","60.33","41.46M","-1.66%"
"08/31/2018","61.59","62.61","62.63","61.29","42.31M","-1.80%"
"08/30/2018","62.72","63.17","63.47","62.36","30.10M","-0.81%"
"08/29/2018","63.23","62.75","63.36","62.64","36.93M","1.51%"
"08/28/2018","62.29","62.80","62.83","62.15","27.33M","-0.83%"
"08/27/2018","62.81","62.21","62.89","62.03","28.58M","1.57%"
"08/24/2018","61.84","61.30","61.87","61.07","24.45M","1.28%"
"08/23/2018","61.06","60.99","61.76","60.97","24.67M","-0.05%"
"08/22/2018","61.09","60.71","61.33","60.66","22.30M","0.36%"
"08/21/2018","60.87","61.15","61.64","60.75","23.08M","-0.38%"
"08/20/2018","61.10","61.03","61.30","60.44","22.22M","0.51%"
"08/17/2018","60.79","61.10","61.35","60.20","33.09M","-0.67%"
"08/16/2018","61.20","62.10","62.18","60.98","32.18M","-0.67%"
"08/15/2018","61.61","62.21","62.60","61.31","37.05M","-2.07%"
"08/14/2018","62.91","62.62","63.03","61.98","28.08M","0.77%"
"08/13/2018","62.43","62.56","63.30","62.35","27.62M","-0.32%"
"08/10/2018","62.63","62.96","63.06","62.36","26.69M","-0.93%"
"08/09/2018","63.22","63.14","63.60","63.01","27.33M","0.24%"
"08/08/2018","63.07","62.84","63.59","62.61","34.37M","0.45%"
"08/07/2018","62.79","62.60","63.30","62.59","42.51M","1.47%"
"08/06/2018","61.88","62.08","62.12","61.53","22.12M","-0.05%"
"08/03/2018","61.91","62.26","62.33","61.47","21.26M","-0.24%"
"08/02/2018","62.06","60.92","62.22","60.90","34.70M","0.67%"
"08/01/2018","61.65","61.96","62.30","61.25","36.99M","0.47%"
"07/31/2018","61.36","61.59","62.06","60.81","39.38M","-0.23%"
"07/30/2018","61.50","62.25","62.64","61.21","43.90M","-1.82%"
"07/27/2018","62.64","64.46","64.57","62.22","48.36M","-2.55%"
"07/26/2018","64.28","63.36","64.37","63.15","54.69M","0.75%"
"07/25/2018","63.80","62.63","63.91","62.45","51.51M","1.41%"
"07/24/2018","62.91","63.55","63.75","62.21","107.60M","3.90%"
"07/23/2018","60.55","59.78","60.76","59.60","65.45M","1.10%"
"07/20/2018","59.89","59.96","60.54","59.83","37.97M","-0.10%"
"07/19/2018","59.95","60.33","60.82","59.89","38.34M","-1.15%"
"07/18/2018","60.65","60.43","61.08","60.23","38.95M","0.00%"
"07/17/2018","60.65","59.14","60.94","59.10","40.16M","1.37%"
"07/16/2018","59.83","60.19","60.44","59.67","26.78M","-0.65%"
"07/13/2018","60.22","60.14","60.52","59.76","32.64M","0.27%"
"07/12/2018","60.06","58.74","60.10","58.66","44.15M","2.54%"
"07/11/2018","58.57","57.78","59.02","57.77","33.25M","0.36%"
"07/10/2018","58.36","58.50","58.67","58.13","21.33M","0.00%"
"07/09/2018","58.36","58.00","58.40","57.86","21.58M","1.06%"
"07/06/2018","57.75","57.09","57.81","56.86","21.82M","1.21%"
"07/05/2018","57.06","56.23","57.21","56.16","28.59M","2.24%"
"07/03/2018","55.81","57.47","57.50","55.72","16.45M","-2.28%"
"07/02/2018","57.11","55.77","57.15","55.33","23.22M","1.15%"
"06/29/2018","56.46","56.62","57.07","56.35","31.56M","0.21%"
"06/28/2018","56.34","55.62","56.70","55.30","29.73M","0.88%"
"06/27/2018","55.85","56.80","57.31","55.84","34.54M","-1.38%"
"06/26/2018","56.63","57.21","57.34","56.45","34.69M","-0.58%"
"06/25/2018","56.96","57.75","57.80","55.99","57.68M","-2.57%"
"06/22/2018","58.46","58.57","58.75","57.98","34.22M","-0.02%"
"06/21/2018","58.47","59.28","59.52","58.17","44.97M","-1.23%"
"06/20/2018","59.20","59.16","60.07","59.10","51.69M","0.46%"
"06/19/2018","58.93","58.51","59.14","58.08","47.28M","-0.42%"
"06/18/2018","59.18","57.63","59.21","57.55","33.04M","2.10%"
"06/15/2018","57.96","58.00","58.20","57.68","44.44M","-0.09%"
"06/14/2018","58.01","57.61","58.30","57.53","35.42M","1.40%"
"06/13/2018","57.21","57.61","57.78","57.17","34.30M","-0.35%"
"06/12/2018","57.41","57.05","57.44","57.05","26.09M","0.63%"
"06/11/2018","57.05","56.65","57.39","56.57","24.80M","0.72%"
"06/08/2018","56.64","56.56","56.94","56.16","27.28M","-0.14%"
"06/07/2018","56.72","57.23","57.29","56.31","36.11M","-1.10%"
"06/06/2018","57.35","57.64","57.74","56.82","34.93M","-0.35%"
"06/05/2018","57.55","57.73","58.05","57.37","32.96M","-0.17%"
"06/04/2018","57.65","56.92","57.89","56.85","44.75M","1.59%"
"06/01/2018","56.75","55.64","56.91","55.60","63.20M","3.18%"
"05/31/2018","55.00","54.10","55.50","53.90","79.37M","2.10%"
"05/30/2018","53.87","53.67","53.95","53.33","28.69M","0.88%"
"05/29/2018","53.40","53.80","54.07","53.15","36.08M","-1.48%"
"05/25/2018","54.20","54.33","54.48","54.13","22.22M","-0.13%"
"05/24/2018","54.27","54.34","54.36","53.62","20.60M","-0.06%"
"05/23/2018","54.30","53.50","54.40","53.35","23.74M","0.99%"
"05/22/2018","53.77","54.49","54.59","53.61","22.23M","-0.79%"
"05/21/2018","54.20","53.95","54.66","53.90","25.18M","1.35%"
"05/18/2018","53.48","53.30","53.69","53.23","35.48M","-1.07%"
"05/17/2018","54.06","54.07","54.55","53.82","25.74M","-0.26%"
"05/16/2018","54.20","54.25","54.72","54.08","25.63M","-0.07%"
"05/15/2018","54.24","54.84","54.96","53.94","35.74M","-1.97%"
"05/14/2018","55.33","55.28","55.91","55.24","39.34M","0.29%"
"05/11/2018","55.17","55.02","55.45","54.86","30.50M","-0.18%"
"05/10/2018","55.27","54.75","55.47","54.69","36.41M","1.51%"
"05/09/2018","54.45","53.20","54.70","53.11","47.16M","2.87%"
"05/08/2018","52.93","53.23","53.26","52.58","26.03M","-0.08%"
"05/07/2018","52.97","52.69","53.25","52.51","34.40M","0.80%"
"05/04/2018","52.55","50.98","52.59","50.90","36.89M","2.42%"
"05/03/2018","51.31","51.27","51.53","50.39","39.28M","0.02%"
"05/02/2018","51.30","51.70","52.20","51.16","34.70M","-1.42%"
"05/01/2018","52.04","50.81","52.09","50.53","35.33M","2.18%"
"04/30/2018","50.93","51.72","51.92","50.91","34.49M","-1.24%"
"04/27/2018","51.57","52.28","52.58","51.38","40.75M","-1.15%"
"04/26/2018","52.17","51.66","52.60","51.02","50.93M","1.99%"
"04/25/2018","51.15","51.49","51.80","50.85","57.86M","0.04%"
"04/24/2018","51.13","52.96","53.22","50.64","128.22M","-4.77%"
"04/23/2018","53.69","54.15","54.40","53.33","69.59M","-0.33%"
"04/20/2018","53.87","54.21","54.74","53.60","42.43M","-1.10%"
"04/19/2018","54.47","53.45","54.88","53.45","39.88M","1.30%"
"04/18/2018","53.77","53.95","54.10","53.53","31.13M","-0.37%"
"04/17/2018","53.97","53.06","54.25","52.85","54.58M","3.19%"
"04/16/2018","52.30","52.28","52.57","51.70","29.78M","0.97%"
"04/13/2018","51.80","52.34","52.65","51.51","25.41M","-0.12%"
"04/12/2018","51.86","51.57","52.23","51.30","32.90M","1.19%"
"04/11/2018","51.25","51.60","51.79","50.96","34.06M","-1.12%"
"04/10/2018","51.83","51.51","52.06","50.77","36.73M","1.63%"
"04/09/2018","51.00","51.00","52.23","50.96","33.22M","0.99%"
"04/06/2018","50.50","51.16","51.80","50.31","40.13M","-2.19%"
"04/05/2018","51.63","52.32","52.34","51.20","35.84M","0.27%"
"04/04/2018","51.49","49.91","51.64","49.83","50.72M","1.10%"
"04/03/2018","50.93","50.81","51.25","49.86","51.32M","0.59%"
"04/02/2018","50.63","51.38","51.98","49.71","65.07M","-2.37%"
"03/29/2018","51.86","50.56","52.40","50.20","69.34M","3.18%"
"03/28/2018","50.26","50.10","51.25","49.20","77.70M","-0.18%"
"03/27/2018","50.35","53.20","53.23","49.88","60.82M","-4.46%"
"03/26/2018","52.70","52.53","52.96","50.53","65.98M","2.67%"
"03/23/2018","51.33","52.57","53.34","51.24","49.88M","-2.53%"
"03/22/2018","52.66","54.00","54.20","52.48","69.31M","-3.73%"
"03/21/2018","54.70","54.63","55.44","54.36","44.90M","-0.16%"
"03/20/2018","54.79","54.92","55.28","54.12","54.60M","-0.38%"
"03/19/2018","55.00","55.89","55.97","54.45","63.66M","-3.03%"
"03/16/2018","56.72","57.77","57.84","56.57","58.66M","-1.41%"
"03/15/2018","57.53","57.48","58.12","56.78","33.38M","0.16%"
"03/14/2018","57.44","57.29","57.99","57.12","41.87M","0.77%"
"03/13/2018","57.00","58.59","58.90","56.73","43.14M","-2.23%"
"03/12/2018","58.30","58.25","58.91","57.96","44.31M","0.45%"
"03/09/2018","58.04","56.98","58.05","56.71","42.66M","2.78%"
"03/08/2018","56.47","55.86","56.57","55.86","33.86M","1.29%"
"03/07/2018","55.75","54.64","55.81","54.50","30.75M","1.27%"
"03/06/2018","55.05","55.11","55.28","54.73","23.38M","0.57%"
"03/05/2018","54.74","53.91","55.06","53.61","28.65M","0.98%"
"03/02/2018","54.21","52.90","54.34","52.51","50.16M","1.19%"
"03/01/2018","53.57","55.48","55.56","53.36","55.34M","-2.95%"
"02/28/2018","55.20","56.10","56.38","55.15","49.29M","-1.22%"
"02/27/2018","55.88","57.19","57.21","55.84","42.96M","-2.29%"
"02/26/2018","57.19","56.59","57.21","56.47","30.91M","1.40%"
"02/23/2018","56.40","55.93","56.45","55.42","25.29M","1.64%"
"02/22/2018","55.49","55.96","56.27","55.26","28.01M","-0.36%"
"02/21/2018","55.69","55.45","56.81","55.38","41.49M","0.92%"
"02/20/2018","55.18","54.64","55.81","54.50","33.75M","0.75%"
"02/16/2018","54.77","54.67","55.42","54.58","39.95M","0.37%"
"02/15/2018","54.57","54.17","54.70","53.36","37.40M","1.75%"
"02/14/2018","53.63","52.72","53.77","52.49","41.30M","1.75%"
"02/13/2018","52.71","52.50","53.06","52.35","31.59M","-0.04%"
"02/12/2018","52.73","52.83","53.28","52.27","56.24M","0.80%"
"02/09/2018","52.31","51.29","52.59","49.85","98.36M","3.81%"
"02/08/2018","50.39","52.99","53.20","50.23","66.79M","-4.51%"
"02/07/2018","52.77","54.25","54.33","52.73","51.94M","-2.67%"
"02/06/2018","54.22","51.70","54.37","51.50","76.63M","2.07%"
"02/05/2018","53.12","55.03","55.75","52.84","83.55M","-5.08%"
"02/02/2018","55.96","56.37","56.56","55.56","117.84M","-5.28%"
