"Date","Price","Open","High","Low","Vol.","Change %"
"07/14/2021","409.95","408.58","410.47","407.26","1.27M","0.71%"
"07/13/2021","407.06","404.70","409.29","404.70","1.54M","-0.20%"
"07/12/2021","407.88","414.04","414.35","404.53","2.49M","-1.09%"
"07/09/2021","412.37","408.55","414.00","407.59","2.30M","1.28%"
"07/08/2021","407.15","403.50","408.64","403.16","2.24M","0.61%"
"07/07/2021","404.68","399.20","406.11","399.20","2.31M","1.46%"
"07/06/2021","398.86","399.84","401.40","397.11","2.11M","-0.02%"
"07/02/2021","398.94","396.21","400.77","396.11","1.68M","1.12%"
"07/01/2021","394.53","396.30","397.69","393.88","1.52M","-0.29%"
"06/30/2021","395.67","397.97","400.47","395.00","2.03M","-0.78%"
"06/29/2021","398.79","396.30","399.44","395.47","1.52M","0.57%"
"06/28/2021","396.54","395.00","397.42","393.13","1.65M","0.51%"
"06/25/2021","394.51","392.97","394.55","391.25","2.06M","0.62%"
"06/24/2021","392.07","393.42","395.50","391.80","1.49M","0.03%"
"06/23/2021","391.97","393.00","393.44","390.59","1.54M","-0.05%"
"06/22/2021","392.18","387.02","392.50","386.56","1.93M","1.39%"
"06/21/2021","386.80","382.25","387.64","380.56","1.63M","1.55%"
"06/18/2021","380.88","384.75","384.91","380.30","3.42M","-1.01%"
"06/17/2021","384.75","380.38","386.47","379.21","1.69M","1.41%"
"06/16/2021","379.41","384.40","386.44","377.12","1.80M","-1.17%"
"06/15/2021","383.91","383.76","384.50","381.56","1.25M","0.04%"
"06/14/2021","383.76","380.79","383.98","379.08","1.65M","0.51%"
"06/11/2021","381.83","383.86","383.86","380.53","1.40M","-0.31%"
"06/10/2021","383.01","380.27","383.36","379.49","1.40M","0.80%"
"06/09/2021","379.96","380.21","381.78","379.13","1.40M","0.07%"
"06/08/2021","379.70","380.41","381.21","377.69","1.55M","-0.18%"
"06/07/2021","380.40","385.47","386.45","378.57","2.52M","-1.84%"
"06/04/2021","387.52","384.19","387.76","383.71","1.77M","0.95%"
"06/03/2021","383.87","379.64","384.19","378.86","1.78M","0.86%"
"06/02/2021","380.59","378.38","381.92","377.71","1.88M","0.62%"
"06/01/2021","378.23","379.92","380.20","375.50","2.12M","-0.01%"
"05/28/2021","378.27","384.15","385.31","377.03","4.68M","-2.38%"
"05/27/2021","387.50","385.13","387.77","383.50","4.45M","0.49%"
"05/26/2021","385.62","385.86","387.75","385.02","1.65M","0.06%"
"05/25/2021","385.38","383.62","385.74","382.03","1.38M","0.50%"
"05/24/2021","383.45","384.34","385.76","381.89","1.66M","0.72%"
"05/21/2021","380.72","385.05","385.35","380.43","1.71M","-0.75%"
"05/20/2021","383.58","379.18","384.52","378.28","1.43M","1.03%"
"05/19/2021","379.66","377.15","381.73","376.13","1.73M","-0.82%"
"05/18/2021","382.81","386.45","389.45","382.51","1.70M","-0.30%"
"05/17/2021","383.96","385.04","387.05","382.90","1.83M","-0.12%"
"05/14/2021","384.42","382.14","385.82","380.10","1.88M","1.29%"
"05/13/2021","379.53","373.09","381.44","371.57","2.02M","1.97%"
"05/12/2021","372.20","376.00","376.94","371.11","2.34M","-1.58%"
"05/11/2021","378.18","379.31","380.92","376.00","1.86M","-0.87%"
"05/10/2021","381.48","385.49","387.89","381.28","2.00M","-0.74%"
"05/07/2021","384.32","382.83","386.45","382.20","1.82M","0.41%"
"05/06/2021","382.76","373.19","382.94","373.19","2.64M","2.75%"
"05/05/2021","372.50","376.35","377.52","372.05","1.91M","-0.74%"
"05/04/2021","375.29","379.03","379.23","373.75","2.13M","-1.06%"
"05/03/2021","379.32","373.84","379.62","372.89","2.69M","1.94%"
"04/30/2021","372.09","372.91","374.16","371.33","2.12M","-0.39%"
"04/29/2021","373.54","368.54","374.71","368.53","1.85M","1.07%"
"04/28/2021","369.59","369.55","370.50","368.18","1.31M","-0.17%"
"04/27/2021","370.21","368.17","370.96","365.29","1.88M","0.46%"
"04/26/2021","368.52","373.90","373.90","368.21","2.06M","-1.28%"
"04/23/2021","373.28","371.26","374.85","370.41","1.40M","0.54%"
"04/22/2021","371.26","374.34","375.44","370.03","2.14M","-0.76%"
"04/21/2021","374.09","371.61","374.58","371.47","1.53M","0.63%"
"04/20/2021","371.73","369.00","375.36","368.73","2.33M","0.59%"
"04/19/2021","369.55","371.00","371.53","368.20","1.56M","-0.32%"
"04/16/2021","370.72","369.70","372.80","368.58","2.25M","0.52%"
"04/15/2021","368.80","364.88","369.55","364.27","1.85M","1.55%"
"04/14/2021","363.17","364.85","364.85","362.55","1.51M","-0.56%"
"04/13/2021","365.21","365.34","367.30","364.27","1.80M","0.11%"
"04/12/2021","364.81","362.84","365.25","361.34","1.84M","0.44%"
"04/09/2021","363.21","360.91","363.71","359.60","1.61M","0.55%"
"04/08/2021","361.22","362.80","366.02","359.60","2.84M","0.67%"
"04/07/2021","358.81","360.87","361.46","357.61","1.81M","-0.36%"
"04/06/2021","360.12","359.80","362.80","359.00","2.14M","-0.19%"
"04/05/2021","360.82","357.50","362.67","356.84","2.71M","1.66%"
"04/01/2021","354.94","352.54","357.32","351.63","2.94M","0.70%"
"03/31/2021","352.48","350.66","357.45","349.23","2.83M","0.78%"
"03/30/2021","349.75","353.58","354.77","348.84","2.60M","-1.80%"
"03/29/2021","356.15","351.45","357.77","351.01","3.01M","1.17%"
"03/26/2021","352.02","346.21","352.46","344.10","3.06M","1.64%"
"03/25/2021","346.34","337.81","347.78","337.27","4.31M","2.46%"
"03/24/2021","338.04","342.22","342.51","336.83","3.01M","-0.68%"
"03/23/2021","340.34","333.89","342.51","333.80","3.64M","1.75%"
"03/22/2021","334.49","328.45","336.17","328.19","4.06M","1.70%"
"03/19/2021","328.91","323.61","329.25","322.39","4.86M","1.84%"
"03/18/2021","322.98","326.48","328.14","322.38","2.74M","-1.89%"
"03/17/2021","329.19","326.00","330.50","324.12","2.67M","0.59%"
"03/16/2021","327.25","329.67","330.03","326.64","3.07M","-0.99%"
"03/15/2021","330.51","333.60","333.68","327.32","3.24M","-0.19%"
"03/12/2021","331.14","328.10","331.63","325.60","3.18M","0.76%"
"03/11/2021","328.65","330.41","331.25","326.72","4.34M","1.49%"
"03/10/2021","323.83","321.14","327.39","317.32","4.52M","1.58%"
"03/09/2021","318.78","313.76","320.28","312.71","5.43M","2.36%"
"03/08/2021","311.42","318.91","322.33","310.92","4.87M","-1.86%"
"03/05/2021","317.32","315.33","318.43","307.00","8.10M","-0.54%"
"03/04/2021","319.04","323.37","325.60","315.04","5.50M","-1.51%"
"03/03/2021","323.92","328.17","328.42","323.76","4.06M","-1.38%"
"03/02/2021","328.46","333.69","334.69","328.42","4.66M","-1.00%"
"03/01/2021","331.77","335.21","336.00","331.36","4.66M","0.23%"
"02/26/2021","331.00","335.51","335.89","330.94","3.36M","-0.87%"
"02/25/2021","333.90","340.85","343.00","333.35","3.62M","-2.00%"
"02/24/2021","340.70","341.79","342.50","337.89","3.31M","-0.42%"
"02/23/2021","342.15","349.80","351.00","342.03","3.69M","-2.30%"
"02/22/2021","350.21","352.75","353.29","348.82","2.22M","-1.29%"
"02/19/2021","354.77","356.69","357.93","354.58","1.84M","-0.60%"
"02/18/2021","356.92","352.28","358.20","352.28","1.92M","-0.31%"
"02/17/2021","358.04","353.11","358.17","351.91","2.15M","1.14%"
"02/16/2021","354.00","353.08","355.36","352.04","1.83M","0.35%"
"02/12/2021","352.75","351.99","352.98","350.10","2.10M","0.16%"
"02/11/2021","352.20","355.73","356.50","351.39","2.09M","-1.10%"
"02/10/2021","356.12","361.00","361.00","355.12","2.16M","-0.96%"
"02/09/2021","359.56","360.04","361.67","358.30","2.15M","-0.08%"
"02/08/2021","359.83","356.57","360.04","355.57","2.52M","1.31%"
"02/05/2021","355.17","356.55","356.85","354.10","2.17M","-0.19%"
"02/04/2021","355.85","356.71","358.38","353.85","3.41M","0.18%"
"02/03/2021","355.21","356.23","357.53","353.21","1.76M","-0.10%"
"02/02/2021","355.58","351.76","357.70","350.72","1.91M","1.44%"
"02/01/2021","350.52","351.21","352.79","349.21","2.37M","-0.54%"
"01/29/2021","352.43","354.75","356.29","351.88","2.60M","-1.30%"
"01/28/2021","357.06","356.85","361.61","356.07","2.25M","0.19%"
"01/27/2021","356.39","362.99","365.80","354.85","3.12M","-2.35%"
"01/26/2021","364.98","360.20","365.90","358.88","1.81M","0.86%"
"01/25/2021","361.88","360.86","361.96","356.82","2.74M","-0.12%"
"01/22/2021","362.30","363.20","364.63","359.85","1.96M","-0.14%"
"01/21/2021","362.80","361.30","363.99","359.94","2.12M","0.42%"
"01/20/2021","361.30","354.39","361.90","353.41","2.77M","1.93%"
"01/19/2021","354.47","362.36","362.95","352.44","4.53M","-2.12%"
"01/15/2021","362.16","361.06","364.90","360.80","2.34M","-0.05%"
"01/14/2021","362.35","366.00","366.50","361.56","2.36M","-1.25%"
"01/13/2021","366.95","364.37","368.74","363.00","1.97M","0.76%"
"01/12/2021","364.20","364.00","365.07","360.25","2.39M","0.05%"
"01/11/2021","364.01","368.58","371.00","363.86","2.56M","-1.60%"
"01/08/2021","369.94","368.11","370.26","364.29","2.60M","0.55%"
"01/07/2021","367.92","371.01","371.65","366.79","2.85M","-0.57%"
"01/06/2021","370.02","373.82","375.80","369.65","2.66M","-1.52%"
"01/05/2021","375.74","378.86","380.20","375.25","2.75M","-1.16%"
"01/04/2021","380.15","377.43","381.55","374.81","3.32M","0.89%"
"12/31/2020","376.78","374.99","377.04","372.46","1.63M","0.62%"
"12/30/2020","374.45","374.20","375.86","373.28","1.78M","0.46%"
"12/29/2020","372.72","372.25","373.26","370.26","2.07M","0.45%"
"12/28/2020","371.06","365.50","371.69","365.08","3.21M","1.78%"
"12/24/2020","364.58","361.41","365.33","361.41","972.52K","0.74%"
"12/23/2020","361.89","362.45","363.10","359.50","1.78M","-0.04%"
"12/22/2020","362.03","364.10","364.76","360.61","2.11M","-0.81%"
"12/21/2020","364.97","365.09","366.11","361.81","2.33M","-0.55%"
"12/18/2020","367.00","371.10","371.36","365.93","4.14M","-0.89%"
"12/17/2020","370.29","370.26","370.97","368.00","2.31M","0.23%"
"12/16/2020","369.44","371.16","372.84","368.85","2.39M","-0.66%"
"12/15/2020","371.88","374.50","375.69","369.30","2.14M","-0.67%"
"12/14/2020","374.38","376.56","378.18","373.21","2.78M","-0.19%"
"12/11/2020","375.10","379.77","379.77","372.54","3.48M","0.62%"
"12/10/2020","372.79","374.29","375.00","371.56","2.57M","-0.40%"
"12/09/2020","374.29","379.88","381.00","372.80","2.46M","-0.88%"
"12/08/2020","377.60","373.95","379.52","370.75","2.69M","1.14%"
"12/07/2020","373.33","374.27","376.50","372.65","2.65M","-0.03%"
"12/04/2020","373.43","375.21","375.31","371.89","2.84M","-0.17%"
"12/03/2020","374.05","378.00","378.73","373.28","3.98M","-2.46%"
"12/02/2020","383.50","385.47","386.88","381.57","2.21M","-1.05%"
"12/01/2020","387.56","384.50","388.07","381.18","3.00M","1.52%"
"11/30/2020","381.77","381.75","383.11","375.40","3.73M","0.87%"
"11/27/2020","378.48","380.49","380.70","377.85","1.33M","0.17%"
"11/25/2020","377.85","375.94","378.43","375.71","2.03M","0.92%"
"11/24/2020","374.41","373.90","376.20","370.99","2.07M","0.66%"
"11/23/2020","371.97","373.22","373.28","370.63","1.69M","0.15%"
"11/20/2020","371.39","374.15","375.66","371.28","1.81M","-0.63%"
"11/19/2020","373.75","373.82","374.89","370.60","1.77M","0.34%"
"11/18/2020","372.47","373.12","378.14","371.99","2.13M","0.08%"
"11/17/2020","372.17","377.43","378.56","372.04","3.30M","0.56%"
"11/16/2020","370.10","367.29","371.55","367.29","1.69M","0.25%"
"11/13/2020","369.17","366.91","370.13","365.42","1.28M","0.83%"
"11/12/2020","366.12","367.33","368.59","363.97","1.54M","0.75%"
"11/11/2020","363.40","360.24","365.14","358.76","1.69M","1.72%"
"11/10/2020","357.26","354.59","362.05","351.39","2.66M","0.44%"
"11/09/2020","355.68","378.34","379.56","355.45","4.37M","-5.36%"
"11/06/2020","375.82","372.13","376.93","371.17","1.95M","0.11%"
"11/05/2020","375.40","372.72","376.71","369.81","2.26M","2.41%"
"11/04/2020","366.57","364.47","371.89","364.45","2.45M","1.13%"
"11/03/2020","362.47","359.52","365.23","358.50","2.01M","2.08%"
"11/02/2020","355.09","352.97","356.33","351.50","1.65M","1.89%"
"10/30/2020","348.49","351.91","354.56","346.71","2.72M","-1.98%"
"10/29/2020","355.55","353.96","359.67","353.26","1.84M","-0.03%"
"10/28/2020","355.64","357.95","362.90","355.36","1.91M","-2.08%"
"10/27/2020","363.21","359.36","365.34","359.36","1.53M","0.54%"
"10/26/2020","361.25","357.32","363.12","356.77","2.14M","-1.04%"
"10/23/2020","365.04","366.02","366.91","364.02","1.11M","-0.31%"
"10/22/2020","366.16","367.72","368.72","362.53","1.81M","-0.55%"
"10/21/2020","368.18","368.90","371.55","367.40","1.47M","-0.13%"
"10/20/2020","368.65","368.05","372.33","366.52","1.28M","0.73%"
"10/19/2020","365.97","372.28","373.31","365.15","1.94M","-1.57%"
"10/16/2020","371.80","370.79","375.05","369.44","2.46M","1.32%"
"10/15/2020","366.97","366.85","368.70","363.54","1.70M","-0.47%"
"10/14/2020","368.68","373.12","374.07","367.08","1.91M","-0.61%"
"10/13/2020","370.96","368.76","372.53","366.87","1.82M","1.12%"
"10/12/2020","366.87","361.53","370.94","361.31","2.81M","1.90%"
"10/09/2020","360.03","356.66","360.31","356.37","1.73M","1.20%"
"10/08/2020","355.77","355.49","356.63","352.52","1.79M","0.57%"
"10/07/2020","353.75","351.27","355.43","350.48","1.96M","1.30%"
"10/06/2020","349.20","352.66","353.73","347.93","2.76M","-0.06%"
"10/05/2020","349.43","346.26","349.82","346.26","2.09M","1.01%"
"10/02/2020","345.95","345.67","348.71","343.84","2.12M","-0.96%"
"10/01/2020","349.31","347.17","350.50","345.76","2.05M","0.97%"
"09/30/2020","345.94","343.56","348.57","342.21","2.53M","0.81%"
"09/29/2020","343.15","340.04","345.25","338.24","2.53M","0.72%"
"09/28/2020","340.70","334.99","340.84","334.34","3.46M","2.05%"
"09/25/2020","333.84","332.04","335.00","326.80","7.34M","-1.27%"
"09/24/2020","338.14","336.19","338.47","329.67","5.78M","0.69%"
"09/23/2020","335.83","339.12","339.36","335.28","3.58M","0.05%"
"09/22/2020","335.66","332.01","336.10","330.92","2.13M","1.44%"
"09/21/2020","330.90","325.45","330.95","325.19","2.43M","1.07%"
"09/18/2020","327.38","331.52","332.51","322.75","3.41M","-0.86%"
"09/17/2020","330.23","330.91","334.14","327.78","2.68M","-1.41%"
"09/16/2020","334.96","338.41","339.86","334.49","1.66M","-0.05%"
"09/15/2020","335.13","336.21","338.88","334.00","1.36M","0.29%"
"09/14/2020","334.17","332.29","336.04","331.78","1.52M","1.12%"
"09/11/2020","330.47","331.59","334.50","327.52","1.60M","-0.12%"
"09/10/2020","330.86","337.43","339.12","330.11","1.96M","-1.99%"
"09/09/2020","337.59","332.20","340.77","331.70","2.10M","2.23%"
"09/08/2020","330.21","335.06","336.12","329.55","2.14M","-2.22%"
"09/04/2020","337.72","344.94","344.94","331.71","2.56M","-0.50%"
"09/03/2020","339.41","353.80","354.39","336.70","3.63M","-2.94%"
"09/02/2020","349.70","344.58","350.73","342.34","2.43M","2.13%"
"09/01/2020","342.41","336.89","342.52","336.59","1.77M","1.07%"
"08/31/2020","338.79","338.00","339.85","335.50","1.59M","-0.20%"
"08/28/2020","339.48","338.60","340.15","336.68","1.49M","0.58%"
"08/27/2020","337.52","336.79","338.87","333.81","2.22M","0.61%"
"08/26/2020","335.48","334.25","336.03","332.97","1.76M","-0.13%"
"08/25/2020","335.91","335.36","336.11","332.74","1.18M","0.17%"
"08/24/2020","335.35","336.30","337.28","333.37","1.46M","-0.14%"
"08/21/2020","335.81","331.39","337.01","330.67","2.37M","1.10%"
"08/20/2020","332.17","331.46","332.94","330.09","1.72M","-2.56%"
"08/19/2020","340.90","340.96","341.82","339.98","1.73M","0.04%"
"08/18/2020","340.75","340.78","342.68","336.88","1.49M","0.23%"
"08/17/2020","339.96","337.65","340.36","337.37","1.50M","1.09%"
"08/14/2020","336.28","336.53","338.76","335.60","1.52M","0.17%"
"08/13/2020","335.70","337.19","339.43","335.39","1.54M","-0.31%"
"08/12/2020","336.76","333.92","338.86","333.35","1.85M","1.30%"
"08/11/2020","332.43","340.00","340.03","331.80","2.07M","-2.23%"
"08/10/2020","340.00","340.64","341.04","338.58","1.50M","-0.27%"
"08/07/2020","340.91","343.14","344.73","339.63","1.76M","-0.70%"
"08/06/2020","343.31","342.43","345.09","341.69","2.10M","0.98%"
"08/05/2020","339.97","341.96","342.64","337.67","2.93M","0.05%"
"08/04/2020","339.79","328.92","339.79","328.92","3.93M","3.18%"
"08/03/2020","329.32","325.82","329.87","324.37","2.48M","1.16%"
"07/31/2020","325.53","324.82","326.31","322.55","2.15M","0.22%"
"07/30/2020","324.82","323.00","326.36","322.00","1.39M","-0.40%"
"07/29/2020","326.14","327.02","328.04","325.39","1.34M","-0.44%"
"07/28/2020","327.57","327.99","329.97","325.85","1.37M","-0.01%"
"07/27/2020","327.60","325.80","329.00","325.47","2.08M","0.56%"
"07/24/2020","325.78","326.22","328.75","324.67","1.42M","-0.10%"
"07/23/2020","326.11","328.40","330.28","325.50","1.56M","-0.67%"
"07/22/2020","328.30","329.25","329.51","325.06","1.31M","0.17%"
"07/21/2020","327.74","326.61","331.42","326.61","1.87M","0.38%"
"07/20/2020","326.51","324.89","327.43","322.66","1.86M","0.53%"
"07/17/2020","324.79","327.30","327.80","324.58","1.77M","-0.45%"
"07/16/2020","326.27","326.62","327.90","324.06","1.40M","-0.13%"
"07/15/2020","326.70","328.32","329.32","325.99","1.77M","-0.40%"
"07/14/2020","328.00","321.40","328.56","321.19","1.84M","1.57%"
"07/13/2020","322.92","326.24","329.10","321.65","2.58M","-1.01%"
"07/10/2020","326.23","326.00","327.40","323.11","2.48M","0.21%"
"07/09/2020","325.54","320.00","328.83","320.00","5.31M","2.91%"
"07/08/2020","316.32","316.89","318.02","314.03","2.36M","0.03%"
"07/07/2020","316.23","310.02","318.05","309.72","3.35M","1.52%"
"07/06/2020","311.49","307.58","311.54","307.32","2.33M","1.88%"
"07/02/2020","305.74","306.00","308.92","304.60","2.54M","0.32%"
"07/01/2020","304.75","302.50","305.58","300.75","1.91M","0.51%"
"06/30/2020","303.21","301.22","304.44","300.17","2.39M","0.54%"
"06/29/2020","301.59","297.31","301.59","296.83","1.84M","1.70%"
"06/26/2020","296.56","299.99","302.07","296.00","2.87M","-1.32%"
"06/25/2020","300.53","297.17","301.14","295.41","2.27M","0.84%"
"06/24/2020","298.02","300.57","301.15","296.66","2.40M","-1.09%"
"06/23/2020","301.29","301.86","304.89","300.74","2.41M","0.28%"
"06/22/2020","300.45","299.67","301.16","298.35","2.09M","0.18%"
"06/19/2020","299.90","300.18","301.90","298.64","3.43M","0.11%"
"06/18/2020","299.57","299.50","300.69","297.80","1.88M","-0.01%"
"06/17/2020","299.61","301.12","301.80","298.91","2.19M","-0.58%"
"06/16/2020","301.36","301.40","302.67","299.24","2.64M","1.41%"
"06/15/2020","297.18","297.05","298.07","293.84","3.27M","-0.51%"
"06/12/2020","298.70","302.67","305.15","296.25","4.02M","-0.71%"
"06/11/2020","300.83","306.84","309.13","300.83","3.44M","-2.11%"
"06/10/2020","307.33","306.66","308.61","305.71","2.71M","0.58%"
"06/09/2020","305.55","308.00","308.45","305.18","3.16M","-0.53%"
"06/08/2020","307.19","310.40","311.16","306.48","3.76M","-1.55%"
"06/05/2020","312.04","313.13","313.63","307.29","4.38M","0.42%"
"06/04/2020","310.75","310.72","315.35","309.24","4.55M","1.34%"
"06/03/2020","306.64","307.50","308.15","305.95","2.17M","-0.15%"
"06/02/2020","307.09","308.98","308.98","304.75","2.53M","-0.39%"
"06/01/2020","308.29","307.90","309.74","306.49","2.30M","-0.06%"
"05/29/2020","308.47","304.20","308.88","302.35","4.99M","-0.35%"
"05/28/2020","309.56","307.25","311.00","307.01","4.33M","1.16%"
"05/27/2020","306.01","304.88","306.10","299.47","2.98M","0.40%"
"05/26/2020","304.80","306.76","306.76","303.58","3.23M","0.78%"
"05/22/2020","302.43","302.01","303.94","300.83","2.37M","0.15%"
"05/21/2020","301.97","304.66","305.04","301.26","2.49M","-0.96%"
"05/20/2020","304.91","307.26","307.47","303.28","2.83M","0.09%"
"05/19/2020","304.63","303.63","309.02","303.30","3.52M","0.62%"
"05/18/2020","302.76","301.93","303.19","299.96","3.99M","1.19%"
"05/15/2020","299.21","298.25","299.34","295.88","4.58M","-0.18%"
"05/14/2020","299.74","301.19","302.68","294.54","3.72M","-0.79%"
"05/13/2020","302.14","305.38","306.27","300.12","2.95M","-0.89%"
"05/12/2020","304.84","310.84","311.55","304.79","2.26M","-1.77%"
"05/11/2020","310.33","305.64","311.83","305.00","1.87M","1.43%"
"05/08/2020","305.94","305.90","307.18","303.70","2.34M","0.31%"
"05/07/2020","305.00","309.34","309.87","304.53","2.61M","-1.26%"
"05/06/2020","308.89","309.92","311.04","306.54","2.41M","0.32%"
"05/05/2020","307.92","305.06","309.80","303.44","2.46M","1.13%"
"05/04/2020","304.49","303.00","305.53","300.07","2.48M","0.85%"
"05/01/2020","301.92","301.78","304.82","300.18","2.53M","-0.36%"
"04/30/2020","303.00","306.15","307.89","302.57","3.79M","-1.33%"
"04/29/2020","307.09","304.95","308.68","301.12","3.67M","0.70%"
"04/28/2020","304.95","310.83","311.27","304.28","2.43M","-1.24%"
"04/27/2020","308.78","313.05","313.29","307.59","2.29M","-0.57%"
"04/24/2020","310.55","307.33","310.83","305.51","2.02M","1.69%"
"04/23/2020","305.40","307.03","309.64","304.79","2.63M","-1.30%"
"04/22/2020","309.42","304.00","311.13","302.04","2.97M","2.68%"
"04/21/2020","301.33","311.14","311.89","299.35","3.83M","-3.44%"
"04/20/2020","312.08","317.95","318.38","311.53","3.16M","-1.84%"
"04/17/2020","317.92","321.31","322.13","314.02","3.69M","-1.13%"
"04/16/2020","321.56","314.73","322.63","312.04","3.94M","3.64%"
"04/15/2020","310.27","311.64","313.75","306.82","2.94M","-1.23%"
"04/14/2020","314.14","302.75","314.75","301.25","4.29M","4.85%"
"04/13/2020","299.62","298.58","303.95","297.66","3.12M","-0.13%"
"04/09/2020","300.01","299.45","304.35","297.58","6.49M","-1.95%"
"04/08/2020","305.97","305.11","307.42","302.28","3.96M","0.77%"
"04/07/2020","303.63","306.50","310.00","303.22","4.04M","-0.49%"
"04/06/2020","305.12","293.00","305.49","289.57","5.27M","5.71%"
"04/03/2020","288.65","289.16","292.34","285.80","2.65M","-0.97%"
"04/02/2020","291.48","284.38","292.78","282.82","3.50M","1.64%"
"04/01/2020","286.78","282.36","288.80","280.90","3.75M","0.58%"
"03/31/2020","285.13","287.42","291.52","284.00","5.62M","-2.06%"
"03/30/2020","291.12","287.49","291.68","285.84","4.40M","2.39%"
"03/27/2020","284.33","286.70","293.25","283.37","4.25M","-2.73%"
"03/26/2020","292.30","281.22","293.41","281.22","5.47M","4.07%"
"03/25/2020","280.86","283.75","290.60","279.22","5.64M","-1.43%"
"03/24/2020","284.94","294.80","296.98","283.08","7.12M","-0.21%"
"03/23/2020","285.53","292.01","295.67","278.42","5.65M","-1.68%"
"03/20/2020","290.42","307.92","308.01","287.02","6.58M","-4.85%"
"03/19/2020","305.22","310.86","313.34","302.75","5.43M","-0.74%"
"03/18/2020","307.50","297.54","318.00","296.15","6.70M","0.17%"
"03/17/2020","306.99","289.00","307.19","286.30","7.17M","8.41%"
"03/16/2020","283.18","281.83","299.53","279.51","5.47M","-6.32%"
"03/13/2020","302.27","288.83","303.25","278.27","6.10M","8.01%"
"03/12/2020","279.85","280.44","295.62","276.34","7.31M","-5.91%"
"03/11/2020","297.43","300.86","307.79","294.19","3.63M","-3.87%"
"03/10/2020","309.40","307.97","309.73","294.42","4.25M","2.46%"
"03/09/2020","301.98","295.85","310.33","293.00","5.20M","-3.01%"
"03/06/2020","311.34","312.14","317.49","302.75","6.19M","-1.40%"
"03/05/2020","315.76","315.77","324.51","313.20","6.41M","-1.55%"
"03/04/2020","320.74","308.29","320.97","305.02","4.22M","5.95%"
"03/03/2020","302.73","309.14","314.17","301.03","5.13M","-2.07%"
"03/02/2020","309.14","294.44","309.51","291.38","7.56M","9.96%"
"02/28/2020","281.14","285.25","287.33","271.28","7.10M","-4.09%"
"02/27/2020","293.13","301.98","305.00","293.00","3.63M","-4.11%"
"02/26/2020","305.69","307.55","311.30","304.68","2.24M","0.27%"
"02/25/2020","304.87","315.00","316.56","304.40","2.88M","-2.79%"
"02/24/2020","313.62","315.50","320.00","313.26","2.30M","-2.59%"
"02/21/2020","321.95","322.56","325.26","321.03","2.24M","-0.66%"
"02/20/2020","324.08","322.32","325.07","321.01","1.43M","0.33%"
"02/19/2020","323.02","322.08","324.53","321.73","1.41M","0.30%"
"02/18/2020","322.05","319.00","323.48","318.61","1.55M","1.17%"
"02/14/2020","318.31","318.87","319.81","316.95","1.11M","0.03%"
"02/13/2020","318.20","314.85","318.79","313.54","1.44M","0.98%"
"02/12/2020","315.12","310.77","315.48","310.77","1.38M","1.43%"
"02/11/2020","310.68","314.03","314.43","310.47","2.05M","-0.99%"
"02/10/2020","313.79","313.76","316.94","312.60","2.34M","0.05%"
"02/07/2020","313.63","310.00","313.81","309.12","1.90M","0.97%"
"02/06/2020","310.61","309.35","311.84","307.85","1.92M","0.54%"
"02/05/2020","308.95","307.00","309.59","305.40","1.73M","1.33%"
"02/04/2020","304.90","304.57","305.91","302.76","1.98M","0.96%"
"02/03/2020","302.00","307.00","308.58","301.67","2.82M","-1.15%"
"01/31/2020","305.52","308.55","309.18","304.56","1.84M","-1.28%"
"01/30/2020","309.47","308.84","309.64","306.67","1.23M","-0.04%"
"01/29/2020","309.58","310.86","311.97","309.38","1.71M","-0.41%"
"01/28/2020","310.85","310.51","311.71","309.10","1.57M","0.45%"
"01/27/2020","309.45","306.15","311.77","305.65","2.27M","-0.34%"
"01/24/2020","310.51","314.02","314.28","309.10","1.99M","-0.76%"
"01/23/2020","312.88","312.02","313.40","310.73","1.54M","0.32%"
"01/22/2020","311.89","313.40","313.56","310.21","2.22M","-0.44%"
"01/21/2020","313.26","306.20","313.34","305.76","3.59M","2.82%"
"01/17/2020","304.68","303.40","305.30","303.03","2.51M","0.54%"
"01/16/2020","303.03","301.39","304.06","300.98","1.76M","0.73%"
"01/15/2020","300.82","298.35","301.04","298.04","1.60M","0.36%"
"01/14/2020","299.75","299.25","301.00","298.58","1.46M","-0.04%"
"01/13/2020","299.87","296.92","300.65","296.80","1.78M","0.88%"
"01/10/2020","297.24","300.00","300.27","296.66","2.03M","-0.73%"
"01/09/2020","299.42","298.55","301.96","297.71","3.26M","1.61%"
"01/08/2020","294.69","290.99","295.48","290.50","2.50M","1.15%"
"01/07/2020","291.35","291.32","291.69","289.28","1.97M","-0.16%"
"01/06/2020","291.81","290.55","292.07","288.62","2.66M","0.03%"
"01/03/2020","291.73","290.05","292.90","289.33","1.93M","0.08%"
"01/02/2020","291.49","294.06","294.58","291.00","2.05M","-0.83%"
"12/31/2019","293.92","295.00","295.45","292.18","1.55M","-0.41%"
"12/30/2019","295.14","294.20","295.61","293.66","1.24M","0.35%"
"12/27/2019","294.11","296.22","296.30","293.18","1.44M","-0.55%"
"12/26/2019","295.73","294.49","295.73","293.90","1.10M","0.51%"
"12/24/2019","294.23","293.91","294.45","293.36","543.58K","0.31%"
"12/23/2019","293.31","294.91","295.31","293.03","1.31M","-0.52%"
"12/20/2019","294.83","293.85","295.02","292.78","4.87M","0.38%"
"12/19/2019","293.71","292.06","293.81","291.50","2.60M","0.63%"
